CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
16425,1,199,302,302.7,302.7,21,0.0,1,0,0.0
14248,1,102,318,302.6,302.6,8,0.0,1,0,0.0
18165,1,254,177,302.5,302.5,10,0.0,1,0,0.0
15308,2,173,270,302.3,151.2,19,0.2,2,1,0.5
15054,2,198,12,302.1,151.1,105,0.25,2,0,0.0
16715,1,642,78,301.7,301.7,19,0.0,1,0,0.0
16674,2,180,54,301.7,150.8,88,0.48,2,0,0.0
15970,1,110,303,301.5,301.5,10,0.0,1,0,0.0
15148,1,187,10,301.3,301.3,20,0.0,1,0,0.0
15667,1,240,39,301.3,301.3,13,0.0,1,0,0.0
15623,1,125,141,301.0,301.0,19,0.0,1,0,0.0
16430,1,103,57,300.9,300.9,6,0.0,1,0,0.0
15789,1,390,358,300.9,300.9,22,0.0,1,0,0.0
17978,1,499,365,300.9,300.9,12,0.0,1,0,0.0
16479,2,102,10,300.8,150.4,35,0.0,2,0,0.0
16386,2,202,28,300.6,150.3,73,2.92,2,0,0.0
14762,1,341,263,300.5,300.5,21,0.0,1,0,0.0
13304,1,238,351,300.4,300.4,21,0.0,1,0,0.0
12648,1,159,154,300.1,300.1,20,0.0,1,0,0.0
12852,2,145,290,299.8,149.9,17,0.21,2,1,0.5
12544,2,130,29,299.7,149.8,18,0.39,2,1,0.5
13863,2,219,245,299.6,149.8,20,0.1,2,1,0.5
17697,1,85,236,299.4,299.4,18,0.0,1,0,0.0
18215,1,118,89,299.3,299.3,13,0.0,1,0,0.0
12489,1,103,336,298.9,298.9,14,0.0,1,0,0.0
17824,1,408,51,298.4,298.4,13,0.0,1,0,0.0
13667,1,147,149,298.2,298.2,81,0.0,1,0,0.0
17678,1,207,263,298.1,298.1,16,0.0,1,0,0.0
12552,1,81,39,298.0,298.0,18,0.0,1,0,0.0
12881,1,21,275,298.0,298.0,7,0.0,1,0,0.0
13372,1,146,89,298.0,298.0,20,0.0,1,0,0.0
18220,2,282,219,297.8,148.9,2,2.33,2,1,0.5
16823,1,112,227,297.2,297.2,30,0.0,1,0,0.0
15880,2,175,369,297.1,148.6,92,0.0,2,1,0.5
15857,1,308,18,297.0,297.0,14,0.0,1,0,0.0
17531,1,136,190,296.7,296.7,14,0.0,1,0,0.0
18059,4,253,9,296.7,74.2,17,3.05,4,1,0.25
13441,1,204,91,296.6,296.6,13,0.0,1,0,0.0
17266,3,153,2,296.6,98.9,60,2.01,3,0,0.0
13751,1,152,288,296.3,296.3,9,0.0,1,0,0.0
15368,1,158,21,295.7,295.7,2,0.0,1,0,0.0
12790,1,164,192,294.9,294.9,20,0.0,1,0,0.0
16781,2,111,365,294.7,147.3,17,0.39,2,1,0.5
17912,6,182,310,294.7,49.1,35,1.42,6,1,0.17
12350,1,196,310,294.4,294.4,16,0.0,1,0,0.0
14747,2,82,247,294.3,147.2,18,0.11,2,1,0.5
17506,2,136,70,294.3,147.2,14,0.33,2,1,0.5
17124,1,129,185,294.2,294.2,31,0.0,1,0,0.0
15732,2,215,212,294.1,147.1,13,12.31,2,0,0.0
14339,4,151,234,293.7,73.4,14,0.5,4,3,0.75
17163,2,66,21,293.1,146.6,3,14.25,2,0,0.0
12566,2,261,72,292.7,146.3,18,0.78,2,1,0.5
13990,1,142,213,292.6,292.6,15,0.0,1,0,0.0
15254,1,263,127,292.6,292.6,17,0.0,1,0,0.0
16956,2,112,9,292.3,146.2,16,0.47,2,1,0.5
15872,2,178,14,292.1,146.1,98,0.0,2,0,0.0
14985,2,256,198,292.0,146.0,78,1.95,2,0,0.0
13502,3,264,16,292.0,97.3,17,18.06,3,0,0.0
13449,1,222,23,291.9,291.9,19,0.0,1,0,0.0
17255,2,227,40,291.5,145.8,69,3.55,2,0,0.0
13347,1,204,70,291.4,291.4,7,0.0,1,0,0.0
14656,2,120,169,291.0,145.5,73,1.44,2,0,0.0
13479,3,133,198,291.0,97.0,14,2.4,3,1,0.33
15060,4,253,8,290.9,72.7,77,0.01,4,0,0.0
17176,1,164,201,290.8,290.8,14,0.0,1,0,0.0
16526,1,106,171,290.4,290.4,15,0.0,1,0,0.0
17691,2,134,358,290.4,145.2,18,0.56,2,0,0.0
13573,2,302,50,290.2,145.1,24,8.46,2,0,0.0
17464,1,220,158,290.0,290.0,9,0.0,1,0,0.0
14784,2,237,26,290.0,145.0,15,21.21,2,0,0.0
17201,1,231,53,289.8,289.8,38,0.0,1,0,0.0
16125,1,124,367,289.4,289.4,13,0.0,1,0,0.0
14162,2,142,173,289.4,144.7,25,4.96,2,0,0.0
14549,1,136,311,289.2,289.2,56,0.0,1,0,0.0
17501,2,160,220,288.6,144.3,18,0.0,2,0,0.0
17977,1,342,29,288.1,288.1,19,0.0,1,0,0.0
17793,1,225,25,287.6,287.6,48,0.0,1,0,0.0
17760,2,239,21,287.6,143.8,25,14.67,2,0,0.0
16998,5,74,149,287.5,57.5,1,38.75,5,1,0.2
16432,1,276,64,287.4,287.4,8,0.0,1,0,0.0
17551,1,135,359,287.4,287.4,38,0.0,1,0,0.0
15545,2,161,54,286.4,143.2,77,4.06,2,0,0.0
16808,2,195,99,285.9,142.9,20,8.33,2,0,0.0
16555,2,175,35,285.9,142.9,15,4.62,2,0,0.0
14953,1,224,25,285.7,285.7,54,0.0,1,0,0.0
14660,2,228,86,285.7,142.8,24,0.48,2,0,0.0
17080,3,164,22,285.5,95.2,8,30.88,3,1,0.33
16429,1,9,106,284.6,284.6,2,0.0,1,0,0.0
13439,1,242,255,283.7,283.7,54,0.0,1,0,0.0
17783,2,354,72,283.5,141.8,67,2.65,2,0,0.0
13708,1,300,271,283.3,283.3,48,0.0,1,0,0.0
17694,1,184,141,283.1,283.1,15,0.0,1,0,0.0
16343,2,157,16,282.7,141.3,27,0.0,2,0,0.0
16721,1,170,262,282.6,282.6,36,0.0,1,0,0.0
13754,2,214,151,282.6,141.3,11,15.09,2,0,0.0
13177,1,91,64,282.5,282.5,17,0.0,1,0,0.0
16557,2,111,24,281.9,140.9,11,11.3,2,0,0.0
13745,2,474,151,281.6,140.8,24,0.46,2,1,0.5
16848,1,182,52,281.4,281.4,14,0.0,1,0,0.0
13740,1,273,240,280.9,280.9,18,0.0,1,0,0.0
16292,2,188,117,280.9,140.4,17,0.22,2,1,0.5
16402,2,145,264,280.7,140.3,54,1.91,2,0,0.0
14242,2,123,234,280.6,140.3,13,6.07,2,0,0.0
16149,2,308,4,280.5,140.3,18,8.12,2,0,0.0
17247,1,105,15,280.1,280.1,53,0.0,1,0,0.0
14975,1,380,57,279.9,279.9,11,0.0,1,0,0.0
15556,1,236,24,279.8,279.8,31,0.0,1,0,0.0
14954,1,111,12,279.5,279.5,74,0.0,1,0,0.0
14480,1,143,11,279.1,279.1,13,0.0,1,0,0.0
17081,2,76,25,279.0,139.5,54,0.34,2,0,0.0
17604,2,157,217,278.8,139.4,55,1.58,2,0,0.0
12515,1,128,353,278.7,278.7,15,0.0,1,0,0.0
16297,3,181,249,278.6,92.9,20,0.9,3,2,0.67
14908,1,132,74,277.8,277.8,9,0.0,1,0,0.0
15279,2,185,354,277.4,138.7,21,0.55,2,1,0.5
13803,1,121,255,277.1,277.1,17,0.0,1,0,0.0
15355,2,45,29,277.1,138.6,9,1.85,2,0,0.0
12519,1,172,63,276.8,276.8,16,0.0,1,0,0.0
13272,2,96,31,276.6,138.3,15,4.14,2,0,0.0
15942,1,208,133,276.2,276.2,12,0.0,1,0,0.0
13504,1,174,64,276.1,276.1,21,0.0,1,0,0.0
12750,1,137,128,275.9,275.9,15,0.0,1,0,0.0
14947,2,178,72,275.8,137.9,13,4.83,2,0,0.0
16810,2,112,192,275.6,137.8,16,11.2,2,1,0.5
14512,2,122,187,275.3,137.7,19,2.05,2,0,0.0
15396,1,120,112,274.9,274.9,13,0.0,1,0,0.0
18190,3,139,192,274.5,91.5,14,9.2,3,1,0.33
16313,2,165,3,274.2,137.1,16,3.07,2,0,0.0
16883,2,103,187,272.5,136.3,33,5.11,2,0,0.0
13085,3,108,157,272.4,90.8,17,4.93,3,1,0.33
17498,1,394,75,272.2,272.2,17,0.0,1,0,0.0
14819,2,109,64,272.1,136.1,13,10.67,2,0,0.0
13917,2,228,49,272.0,136.0,16,8.35,2,0,0.0
13606,3,269,29,271.9,90.6,38,7.62,3,0,0.0
14816,1,5,197,271.8,271.8,4,0.0,1,0,0.0
13058,3,52,24,271.4,90.5,5,18.14,3,0,0.0
17767,1,128,15,271.2,271.2,21,0.0,1,0,0.0
17254,2,251,4,271.2,135.6,100,0.1,2,0,0.0
17496,1,79,358,271.0,271.0,10,0.0,1,0,0.0
13544,2,110,39,271.0,135.5,74,2.68,2,0,0.0
17011,1,186,30,270.9,270.9,15,0.0,1,0,0.0
16648,2,269,38,270.9,135.4,19,0.2,2,1,0.5
15774,1,87,68,270.8,270.8,25,0.0,1,0,0.0
14520,2,146,1,270.6,135.3,3,96.33,2,0,0.0
13242,3,130,112,270.4,90.1,12,8.42,3,0,0.0
17094,2,148,318,270.2,135.1,14,0.29,2,1,0.5
15609,2,145,182,270.0,135.0,16,0.12,2,1,0.5
13706,1,165,302,269.6,269.6,18,0.0,1,0,0.0
13533,3,202,182,269.1,89.7,61,1.15,3,0,0.0
14727,1,62,274,268.6,268.6,10,0.0,1,0,0.0
14508,2,129,22,268.0,134.0,52,1.24,2,0,0.0
16104,1,110,61,267.6,267.6,27,0.0,1,0,0.0
15408,1,106,264,267.2,267.2,34,0.0,1,0,0.0
17550,3,86,197,267.2,89.1,42,1.12,3,0,0.0
15320,1,326,44,267.1,267.1,36,0.0,1,0,0.0
16451,1,120,87,267.0,267.0,14,0.0,1,0,0.0
15517,1,293,233,267.0,267.0,27,0.0,1,0,0.0
14863,1,132,29,266.8,266.8,11,0.0,1,0,0.0
14850,2,273,311,266.8,133.4,21,2.8,2,1,0.5
13837,2,182,211,266.6,133.3,17,6.24,2,0,0.0
17786,2,194,85,266.4,133.2,56,3.52,2,0,0.0
12962,2,129,7,266.4,133.2,15,7.07,2,0,0.0
16217,3,77,235,266.4,88.8,13,2.76,3,1,0.33
14068,1,73,320,265.9,265.9,22,0.0,1,0,0.0
17636,2,176,8,265.9,132.9,20,0.48,2,1,0.5
17430,2,190,32,265.8,132.9,14,25.62,2,0,0.0
14423,1,120,218,265.2,265.2,3,0.0,1,0,0.0
17968,1,151,373,265.1,265.1,74,0.0,1,0,0.0
13973,1,109,287,264.7,264.7,11,0.0,1,0,0.0
18108,2,82,248,264.6,132.3,17,0.33,2,1,0.5
17403,1,111,36,263.9,263.9,32,0.0,1,0,0.0
13760,2,188,54,263.8,131.9,47,3.88,2,0,0.0
12715,1,190,106,263.4,263.4,19,0.0,1,0,0.0
16413,1,148,56,262.2,262.2,30,0.0,1,0,0.0
17708,2,89,187,262.1,131.1,27,4.28,2,0,0.0
16936,1,171,25,261.9,261.9,56,0.0,1,0,0.0
13189,2,842,18,260.7,130.3,29,3.46,2,0,0.0
14053,2,215,124,260.3,130.2,2,11.67,2,0,0.0
15107,8,162,311,260.0,32.5,12,3.59,8,2,0.25
15143,1,150,225,259.4,259.4,14,0.0,1,0,0.0
14149,3,129,212,259.4,86.5,28,0.21,3,2,0.67
13127,1,127,77,259.2,259.2,15,0.0,1,0,0.0
14452,2,116,10,259.1,129.6,55,1.41,2,0,0.0
15577,3,89,151,258.9,86.3,39,4.05,3,0,0.0
14915,3,105,85,258.8,86.3,12,16.0,3,1,0.33
14350,2,166,270,258.7,129.3,19,0.2,2,1,0.5
13277,4,176,15,258.4,64.6,5,16.86,4,0,0.0
13227,1,99,201,257.7,257.7,9,0.0,1,0,0.0
13259,1,124,61,257.7,257.7,76,0.0,1,0,0.0
15014,2,149,43,257.7,128.8,29,4.16,2,0,0.0
13626,1,209,252,257.2,257.2,19,0.0,1,0,0.0
13806,1,56,63,256.4,256.4,10,0.0,1,0,0.0
16727,1,167,364,256.3,256.3,41,0.0,1,0,0.0
17896,1,288,23,256.3,256.3,2,0.0,1,0,0.0
15277,1,205,46,255.9,255.9,12,0.0,1,0,0.0
16447,1,221,135,255.9,255.9,34,0.0,1,0,0.0
14761,2,118,58,255.9,128.0,11,27.6,2,0,0.0
14881,1,316,19,255.4,255.4,17,0.0,1,0,0.0
16226,3,192,203,255.1,85.0,6,4.57,3,0,0.0
15261,1,270,135,254.8,254.8,19,0.0,1,0,0.0
13121,2,227,269,254.7,127.3,50,0.0,2,1,0.5
14765,3,135,29,254.1,84.7,38,3.87,3,0,0.0
13343,2,125,172,253.9,127.0,18,0.25,2,1,0.5
15119,1,82,245,253.8,253.8,13,0.0,1,0,0.0
14951,1,239,79,253.2,253.2,16,0.0,1,0,0.0
12829,3,375,322,253.1,84.4,9,3.45,3,1,0.33
15759,3,60,218,253.0,84.3,5,23.33,3,0,0.0
15035,1,245,89,252.7,252.7,26,0.0,1,0,0.0
13404,2,111,1,252.5,126.3,11,21.1,2,0,0.0
15346,1,144,332,252.4,252.4,17,0.0,1,0,0.0
17385,1,193,14,252.3,252.3,41,0.0,1,0,0.0
13645,1,158,120,252.1,252.1,5,0.0,1,0,0.0
16836,2,165,39,251.9,126.0,11,7.7,2,0,0.0
17155,2,242,17,251.7,125.8,19,8.42,2,0,0.0
16976,1,88,267,251.5,251.5,2,0.0,1,0,0.0
13512,1,143,260,251.2,251.2,15,0.0,1,0,0.0
14764,2,175,43,250.6,125.3,6,0.5,2,1,0.5
15019,1,144,266,250.5,250.5,62,0.0,1,0,0.0
13207,2,130,15,250.3,125.2,7,19.29,2,0,0.0
16596,2,97,15,250.1,125.0,12,31.91,2,0,0.0
15510,1,2,330,250.0,250.0,1,0.0,1,0,0.0
15894,2,145,253,250.0,125.0,33,3.41,2,0,0.0
17456,1,222,365,249.9,249.9,17,0.0,1,0,0.0
12785,2,126,2,249.7,124.8,13,27.85,2,1,0.5
17190,3,160,58,249.7,83.2,19,7.84,3,1,0.33
17251,1,100,362,249.4,249.4,35,0.0,1,0,0.0
13061,1,107,72,248.6,248.6,10,0.0,1,0,0.0
16510,1,92,372,248.1,248.1,13,0.0,1,0,0.0
15097,1,170,4,248.1,248.1,25,0.0,1,0,0.0
13592,4,84,35,248.0,62.0,15,15.27,4,0,0.0
17303,1,143,361,247.5,247.5,52,0.0,1,0,0.0
14658,2,47,5,247.1,123.5,27,4.0,2,0,0.0
15783,1,212,10,246.3,246.3,14,0.0,1,0,0.0
17278,1,179,241,246.0,246.0,15,0.0,1,0,0.0
16778,2,194,74,245.9,123.0,16,13.33,2,0,0.0
16024,1,377,12,245.7,245.7,60,0.0,1,0,0.0
15900,1,180,23,245.5,245.5,38,0.0,1,0,0.0
17771,2,283,56,245.3,122.7,50,5.13,2,0,0.0
18270,3,98,38,244.9,81.6,11,20.73,3,1,0.33
15118,1,1440,134,244.8,244.8,1,0.0,1,0,0.0
16528,1,171,3,244.4,244.4,17,0.0,1,0,0.0
17925,1,72,372,244.1,244.1,1,0.0,1,0,0.0
13103,1,82,39,243.9,243.9,8,0.0,1,0,0.0
16793,1,146,57,243.8,243.8,16,0.0,1,0,0.0
16048,3,143,85,243.7,81.2,9,36.0,3,1,0.33
13886,1,126,71,243.6,243.6,16,0.0,1,0,0.0
15634,1,99,17,243.6,243.6,15,0.0,1,0,0.0
17339,2,152,94,243.4,121.7,9,33.88,2,0,0.0
12650,1,250,3,242.4,242.4,19,0.0,1,0,0.0
16215,1,104,80,242.3,242.3,14,0.0,1,0,0.0
15776,1,138,133,241.6,241.6,18,0.0,1,0,0.0
17892,3,103,56,241.6,80.5,26,3.81,3,0,0.0
16601,1,130,40,241.5,241.5,28,0.0,1,0,0.0
14523,1,251,108,241.1,241.1,12,0.0,1,0,0.0
16427,2,156,263,241.1,120.5,8,2.63,2,0,0.0
15286,1,55,49,240.6,240.6,3,0.0,1,0,0.0
16330,4,144,17,240.6,60.1,38,2.44,4,1,0.25
13565,2,172,19,240.2,120.1,35,8.51,2,0,0.0
17256,2,141,107,240.0,120.0,12,13.67,2,0,0.0
17181,2,241,57,239.9,120.0,23,14.36,2,0,0.0
15690,2,408,4,239.8,119.9,19,5.33,2,0,0.0
15912,2,156,178,239.7,119.8,17,3.44,2,0,0.0
13570,1,161,243,239.5,239.5,27,0.0,1,0,0.0
16756,1,106,214,239.4,239.4,13,0.0,1,0,0.0
17684,1,145,43,239.4,239.4,15,0.0,1,0,0.0
17051,1,177,194,239.3,239.3,39,0.0,1,0,0.0
15689,2,72,119,239.1,119.5,7,34.57,2,0,0.0
12561,1,177,302,238.9,238.9,16,0.0,1,0,0.0
12623,1,177,276,238.5,238.5,15,0.0,1,0,0.0
17877,1,98,170,237.6,237.6,12,0.0,1,0,0.0
15457,1,132,262,237.1,237.1,56,0.0,1,0,0.0
15619,1,112,10,236.8,236.8,2,0.0,1,0,0.0
18024,3,148,152,236.8,78.9,21,0.0,3,1,0.33
13466,2,234,100,236.7,118.3,13,6.46,2,1,0.5
12604,2,200,79,236.2,118.1,14,13.0,2,0,0.0
16026,1,243,43,236.1,236.1,30,0.0,1,0,0.0
13187,1,95,337,236.0,236.0,37,0.0,1,0,0.0
14647,1,91,201,236.0,236.0,24,0.0,1,0,0.0
18053,2,277,66,235.9,118.0,17,0.24,2,1,0.5
15598,3,156,35,235.7,78.6,14,1.2,3,2,0.67
15850,2,298,19,234.9,117.5,87,1.62,2,0,0.0
15462,3,172,94,234.6,78.2,9,9.3,3,0,0.0
14473,2,88,74,234.3,117.2,7,34.67,2,0,0.0
17060,1,216,266,234.2,234.2,5,0.0,1,0,0.0
13348,1,136,64,233.8,233.8,14,0.0,1,0,0.0
16583,1,111,373,233.5,233.5,14,0.0,1,0,0.0
13711,2,116,218,233.1,116.5,10,0.0,2,0,0.0
14375,1,178,185,233.0,233.0,55,0.0,1,0,0.0
13678,1,924,151,232.6,232.6,16,0.0,1,0,0.0
18213,1,232,236,232.5,232.5,15,0.0,1,0,0.0
16117,1,130,189,232.2,232.2,30,0.0,1,0,0.0
18009,1,119,235,232.1,232.1,30,0.0,1,0,0.0
15257,2,45,281,232.1,116.0,7,0.29,2,1,0.5
17908,1,169,373,232.0,232.0,51,0.0,1,0,0.0
14995,2,102,38,232.0,116.0,53,4.1,2,0,0.0
15393,2,150,16,231.9,116.0,10,24.09,2,0,0.0
17111,1,282,47,231.6,231.6,29,0.0,1,0,0.0
16641,1,256,105,231.1,231.1,12,0.0,1,0,0.0
16321,7,78,72,230.7,33.0,7,16.73,7,2,0.29
17125,1,281,50,230.5,230.5,34,0.0,1,0,0.0
16445,1,111,33,230.5,230.5,62,0.0,1,0,0.0
13786,1,136,367,230.4,230.4,7,0.0,1,0,0.0
16926,1,35,371,230.3,230.3,14,0.0,1,0,0.0
13960,2,142,21,230.2,115.1,11,4.55,2,0,0.0
14311,2,125,225,229.7,114.8,20,0.65,2,1,0.5
12812,1,164,44,229.6,229.6,15,0.0,1,0,0.0
15528,1,123,254,229.3,229.3,26,0.0,1,0,0.0
17347,1,216,86,229.0,229.0,1,0.0,1,0,0.0
13146,1,154,26,228.9,228.9,16,0.0,1,0,0.0
13070,1,110,192,228.8,228.8,9,0.0,1,0,0.0
14205,3,100,16,228.5,76.2,34,9.43,3,1,0.33
17969,2,152,166,228.2,114.1,14,15.0,2,0,0.0
16527,1,106,81,228.1,228.1,14,0.0,1,0,0.0
14569,1,79,1,227.4,227.4,10,0.0,1,0,0.0
12492,2,190,63,227.2,113.6,18,2.47,2,0,0.0
12660,1,126,11,227.1,227.1,12,0.0,1,0,0.0
17194,1,112,360,226.8,226.8,25,0.0,1,0,0.0
17572,4,95,71,226.8,56.7,7,27.45,4,0,0.0
18005,2,86,3,226.5,113.3,52,0.85,2,0,0.0
13239,1,183,261,226.4,226.4,16,0.0,1,0,0.0
16315,1,75,330,226.4,226.4,14,0.0,1,0,0.0
12703,2,148,64,226.1,113.0,18,0.39,2,1,0.5
13474,1,127,236,226.0,226.0,58,0.0,1,0,0.0
12672,1,78,329,225.9,225.9,10,0.0,1,0,0.0
17789,1,74,281,225.9,225.9,14,0.0,1,0,0.0
14624,2,162,57,225.8,112.9,13,0.17,2,0,0.0
17860,1,92,368,225.5,225.5,48,0.0,1,0,0.0
16587,1,71,232,225.2,225.2,13,0.0,1,0,0.0
14357,1,147,43,225.1,225.1,39,0.0,1,0,0.0
17171,1,185,289,224.9,224.9,16,0.0,1,0,0.0
15154,2,85,74,224.7,112.3,66,0.01,2,1,0.5
15175,1,454,71,224.1,224.1,23,0.0,1,0,0.0
14929,1,136,32,223.9,223.9,11,0.0,1,0,0.0
16753,1,189,58,223.9,223.9,34,0.0,1,0,0.0
16471,1,141,274,223.9,223.9,13,0.0,1,0,0.0
13926,1,104,23,223.9,223.9,11,0.0,1,0,0.0
17534,1,103,53,223.4,223.4,9,0.0,1,0,0.0
15637,1,128,52,223.4,223.4,15,0.0,1,0,0.0
13382,1,131,280,223.0,223.0,15,0.0,1,0,0.0
14052,1,87,19,222.9,222.9,55,0.0,1,0,0.0
16777,2,62,80,222.6,111.3,45,3.77,2,0,0.0
18101,2,87,11,222.4,111.2,37,3.38,2,0,0.0
14960,2,221,8,221.3,110.7,23,6.27,2,0,0.0
13419,1,275,63,221.1,221.1,16,0.0,1,0,0.0
18030,3,66,4,220.7,73.6,8,4.22,3,1,0.33
16482,1,346,15,220.6,220.6,18,0.0,1,0,0.0
17362,2,155,239,220.4,110.2,27,2.5,2,0,0.0
13079,5,62,4,220.1,44.0,2,27.2,5,0,0.0
13600,1,324,312,219.5,219.5,19,0.0,1,0,0.0
15096,1,120,42,219.4,219.4,11,0.0,1,0,0.0
16961,1,119,116,218.9,218.9,13,0.0,1,0,0.0
15790,1,113,10,218.8,218.8,34,0.0,1,0,0.0
13669,2,237,50,218.6,109.3,9,12.38,2,0,0.0
12732,1,110,179,218.3,218.3,11,0.0,1,0,0.0
16392,1,201,269,217.9,217.9,41,0.0,1,0,0.0
16634,2,82,222,217.9,109.0,9,18.75,2,0,0.0
15483,4,288,161,217.6,54.4,72,1.3,4,0,0.0
15554,1,74,277,217.2,217.2,14,0.0,1,0,0.0
13503,1,248,71,216.9,216.9,17,0.0,1,0,0.0
13739,1,54,18,216.9,216.9,3,0.0,1,0,0.0
12897,2,110,204,216.5,108.3,3,32.33,2,0,0.0
15604,1,159,52,216.4,216.4,17,0.0,1,0,0.0
12430,1,116,43,216.4,216.4,10,0.0,1,0,0.0
13858,1,75,57,216.2,216.2,11,0.0,1,0,0.0
14104,2,72,154,216.2,108.1,21,0.55,2,0,0.0
18212,1,92,326,216.1,216.1,30,0.0,1,0,0.0
16179,1,99,60,215.8,215.8,11,0.0,1,0,0.0
16189,2,134,15,215.5,107.8,9,7.0,2,0,0.0
16190,1,88,40,215.1,215.1,6,0.0,1,0,0.0
12831,1,135,262,215.0,215.0,9,0.0,1,0,0.0
16338,1,94,157,214.8,214.8,11,0.0,1,0,0.0
16846,1,135,50,214.3,214.3,11,0.0,1,0,0.0
18114,1,54,290,214.2,214.2,27,0.0,1,0,0.0
16647,2,146,169,214.1,107.0,12,2.69,2,0,0.0
13621,1,343,116,213.8,213.8,19,0.0,1,0,0.0
17153,1,104,24,213.8,213.8,14,0.0,1,0,0.0
13369,2,126,354,213.8,106.9,13,0.65,2,1,0.5
14241,1,146,183,213.7,213.7,10,0.0,1,0,0.0
13411,1,72,107,213.6,213.6,17,0.0,1,0,0.0
13712,1,346,246,213.5,213.5,9,0.0,1,0,0.0
16591,1,41,68,213.5,213.5,10,0.0,1,0,0.0
15540,1,200,11,213.3,213.3,15,0.0,1,0,0.0
16897,3,58,299,213.0,71.0,37,0.33,3,1,0.33
18193,3,120,150,213.0,71.0,17,12.71,3,2,0.67
16582,1,116,113,212.8,212.8,5,0.0,1,0,0.0
17580,3,87,252,212.8,70.9,42,2.47,3,0,0.0
16302,2,134,107,212.8,106.4,11,1.73,2,1,0.5
15724,3,72,201,212.3,70.8,11,7.55,3,1,0.33
14570,2,82,280,212.2,106.1,27,0.0,2,0,0.0
15866,1,124,101,211.9,211.9,43,0.0,1,0,0.0
16017,1,102,47,211.9,211.9,26,0.0,1,0,0.0
16411,2,131,19,211.7,105.8,41,8.14,2,0,0.0
15703,1,66,264,211.5,211.5,5,0.0,1,0,0.0
13532,1,129,33,210.3,210.3,66,0.0,1,0,0.0
16356,4,92,197,210.3,52.6,20,2.58,4,1,0.25
13828,1,311,22,209.5,209.5,15,0.0,1,0,0.0
14793,1,87,21,209.2,209.2,13,0.0,1,0,0.0
17855,1,197,372,209.0,209.0,17,0.0,1,0,0.0
15327,1,116,52,208.8,208.8,10,0.0,1,0,0.0
17514,1,135,128,208.6,208.6,40,0.0,1,0,0.0
15897,2,223,194,208.6,104.3,17,0.0,2,0,0.0
16690,3,137,43,208.6,69.5,10,13.17,3,1,0.33
16457,1,140,218,208.4,208.4,9,0.0,1,0,0.0
18191,1,140,261,207.8,207.8,7,0.0,1,0,0.0
15052,1,79,319,207.7,207.7,27,0.0,1,0,0.0
16866,3,60,140,207.7,69.2,10,2.1,3,0,0.0
16323,1,50,196,207.5,207.5,1,0.0,1,0,0.0
17923,1,50,282,207.5,207.5,1,0.0,1,0,0.0
16752,1,54,372,207.5,207.5,9,0.0,1,0,0.0
13099,1,288,99,207.4,207.4,1,0.0,1,0,0.0
15925,1,93,194,207.1,207.1,12,0.0,1,0,0.0
15820,1,128,319,207.0,207.0,17,0.0,1,0,0.0
14964,1,143,247,206.2,206.2,13,0.0,1,0,0.0
13065,1,74,373,205.9,205.9,14,0.0,1,0,0.0
17670,1,110,227,205.7,205.7,11,0.0,1,0,0.0
15758,1,47,24,205.3,205.3,9,0.0,1,0,0.0
15307,1,37,95,205.3,205.3,12,0.0,1,0,0.0
13513,1,109,126,205.1,205.1,10,0.0,1,0,0.0
15319,1,175,283,204.5,204.5,16,0.0,1,0,0.0
16619,2,129,253,204.4,102.2,14,0.67,2,1,0.5
17206,1,76,53,204.2,204.2,7,0.0,1,0,0.0
13017,1,48,7,204.0,204.0,1,0.0,1,0,0.0
18273,3,80,2,204.0,68.0,1,127.5,3,0,0.0
17187,1,144,226,203.9,203.9,10,0.0,1,0,0.0
17891,1,393,162,203.9,203.9,34,0.0,1,0,0.0
17394,1,241,219,203.9,203.9,4,0.0,1,0,0.0
17376,2,86,70,203.2,101.6,23,10.48,2,0,0.0
15460,1,98,354,203.0,203.0,52,0.0,1,0,0.0
14381,1,146,52,202.7,202.7,56,0.0,1,0,0.0
18169,1,61,60,202.7,202.7,9,0.0,1,0,0.0
14601,1,156,10,202.6,202.6,6,0.0,1,0,0.0
16895,1,91,64,202.3,202.3,57,0.0,1,0,0.0
12718,1,201,71,202.3,202.3,18,0.0,1,0,0.0
14385,3,159,9,202.1,67.4,13,1.08,3,0,0.0
13428,1,151,10,201.8,201.8,70,0.0,1,0,0.0
15347,1,130,366,201.6,201.6,5,0.0,1,0,0.0
14598,1,181,44,201.6,201.6,46,0.0,1,0,0.0
17889,2,77,212,201.4,100.7,20,5.79,2,0,0.0
13859,1,129,326,201.2,201.2,27,0.0,1,0,0.0
12702,1,52,19,201.0,201.0,11,0.0,1,0,0.0
12995,2,98,77,200.7,100.3,3,2.0,2,1,0.5
16415,1,178,44,200.3,200.3,45,0.0,1,0,0.0
13262,1,125,263,200.3,200.3,11,0.0,1,0,0.0
15437,1,79,262,200.2,200.2,44,0.0,1,0,0.0
13980,1,172,60,200.1,200.1,11,0.0,1,0,0.0
14782,1,114,319,200.1,200.1,6,0.0,1,0,0.0
13723,1,43,217,199.9,199.9,6,0.0,1,0,0.0
15593,1,60,70,199.8,199.8,5,0.0,1,0,0.0
13322,1,117,17,199.5,199.5,25,0.0,1,0,0.0
